id,fragment,book,chapter,first_verse,suffix,tags,entire,active,user_id,score,last_reviewed
826,the Lord is my shepherd I shall not want,Psalm,23,1,"",[],"The Lord is my shepherd;
I shall not want.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
827,lean not on your own understanding,Proverbs,3,5,-6,[],"Trust in the Lord with all your heart,
And lean not on your own understanding;
In all your ways acknowledge Him,
And He shall direct your paths.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
828,I know the thoughts that I think toward you,Jeremiah,29,11,"",[],"For I know the thoughts that I think toward you, says the Lord, thoughts of peace and not of evil, to give you a future and a hope",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
681,Go therefore and make disciples of all the nations,Matthew,28,19,20,[],"Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age.” Amen.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
682,all things are possible to him who believes,Mark,9,23,"",[]," Jesus said to him, “If you can believe, all things are possible to him who believes.”",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
683,for God so loved the world,John,3,16,"",[],"For God so loved the world that He gave His only begotten Son, that whoever believes in Him should not perish but have everlasting life.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
684,let not your hearts be troubled,John,14,27,"",[],"Peace I leave with you, My peace I give to you; not as the world gives do I give to you. Let not your heart be troubled, neither let it be afraid.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
685,all things work together for good to those who love God,Romans,8,28,"",[],"And we know that all things work together for good to those who love God, to those who are the called according to His purpose.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
686,nothing will be able to separate us from the love of God,Romans,8,39,"",[],"nor height nor depth, nor any other created thing, shall be able to separate us from the love of God which is in Christ Jesus our Lord.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
687,love is patient and kind,1 Corinthians,13,4,-6,[],"Love suffers long and is kind; love does not envy; love does not parade itself, is not puffed up; does not behave rudely, does not seek its own, is not provoked, thinks no evil; does not rejoice in iniquity, but rejoices in the truth;",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
688,Let all that you do be done with love,1 Corinthians,16,14,"",[],Let all that you do be done with love.,t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
689,walk by faith / not by sight,2 Corinthians,5,7,"",[],"For we walk by faith, not by sight.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
690,I have been crucified with Christ,Galatians,2,20,"",[],"I have been crucified with Christ; it is no longer I who live, but Christ lives in me; and the life which I now live in the flesh I live by faith in the Son of God, who loved me and gave Himself for me.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
829,You are the light of the world,Matthew,5,14,"",[],You are the light of the world. A city that is set on a hill cannot be hidden.,t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
830,"Come to Me, all you who labor",Matthew,11,28,"",[],"Come to Me, all you who labor and are heavy laden, and I will give you rest.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
611,Words on heart and mind / NT,Hebrews,10,16,"",[],"NT This is the covenant that I will make with them after those days, says the LORD: I will put My laws into their hearts, and in their minds I will write them,”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,3,2024-03-20 22:06:07.1
691,For by grace you have been saved through faith,Ephesians,2,8,-9,[],"For by grace you have been saved through faith, and that not of yourselves; it is the gift of God, not of works, lest anyone should boast.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
692,I can do all things through Christ who strengthens me,Philippians,4,13,"",[],I can do all things through Christ who strengthens me.,t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
693,for God has not given us a spirit of fear,2 Timothy,1,7,"",[],"For God has not given us a spirit of fear, but of power and of love and of a sound mind.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
694,faith is the substance of things hoped for,Hebrews,11,1,"",[],"Now faith is the substance of things hoped for, the evidence of things not seen.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
695,"My brethren, count it all joy when you fall into various trials",James,1,2,-4,[],"My brethren, count it all joy when you fall into various trials, knowing that the testing of your faith produces patience. But let patience have its perfect work, that you may be perfect and complete, lacking nothing.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
696,"casting all your care upon Him, for He cares for you",1 Peter,5,7,"",[],"casting all your care upon Him, for He cares for you.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
697,There is no fear in love but perfect love casts out fear,1 John,4,18,"",[],"There is no fear in love; but perfect love casts out fear, because fear involves torment. But he who fears has not been made perfect in love.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
698,And God will wipe away every tear from their eyes,Revelation,21,4,"",[],"And God will wipe away every tear from their eyes; there shall be no more death, nor sorrow, nor crying. There shall be no more pain, for the former things have passed away.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
522,grace is sufficient ,2 Corinthians,12,9,"","[""Weakness"",""Strength""]","And He said to me, “My grace is sufficient for you, for My strength is made perfect in weakness.” Therefore most gladly I will rather boast in my infirmities, that the power of Christ may rest upon me.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,4,2024-03-18 11:33:45.219
831,Go therefore and make disciples of all the nations,Matthew,28,19,20,[],"Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age.” Amen.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
832,all things are possible to him who believes,Mark,9,23,"",[]," Jesus said to him, “If you can believe, all things are possible to him who believes.”",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
833,for God so loved the world,John,3,16,"",[],"For God so loved the world that He gave His only begotten Son, that whoever believes in Him should not perish but have everlasting life.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
834,let not your hearts be troubled,John,14,27,"",[],"Peace I leave with you, My peace I give to you; not as the world gives do I give to you. Let not your heart be troubled, neither let it be afraid.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
835,all things work together for good to those who love God,Romans,8,28,"",[],"And we know that all things work together for good to those who love God, to those who are the called according to His purpose.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
836,nothing will be able to separate us from the love of God,Romans,8,39,"",[],"nor height nor depth, nor any other created thing, shall be able to separate us from the love of God which is in Christ Jesus our Lord.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
837,love is patient and kind,1 Corinthians,13,4,-6,[],"Love suffers long and is kind; love does not envy; love does not parade itself, is not puffed up; does not behave rudely, does not seek its own, is not provoked, thinks no evil; does not rejoice in iniquity, but rejoices in the truth;",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
702,break the heavy yoke,Isaiah,58,6,"",[],"Is this not the fast that I have chosen:
To loose the bonds of wickedness,
To undo the heavy burdens,
To let the oppressed go free,
And that you break every yoke?",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,5,2024-03-08 23:07:32.11
613,word on your heart / Jer,Jeremiah,31,33,"",[],"OT But this is the covenant that I will make with the house of Israel after those days, says the LORD: I will put My law in their minds, and write it on their hearts; and I will be their God, and they shall be My people.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,17,2024-02-29 22:27:13.614
407,spiritual rest,2 Corinthians,2,13,"","[""Brotherhood"",""Peace""]","I had no rest in my spirit, because I did not find Titus my brother; but taking my leave of them, I departed for Macedonia.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,17,2024-03-11 11:48:48.97
704,His most precious treasure / Pet,1 Peter,2,9,"",[],"But you are a chosen generation, a royal priesthood, a holy nation, His own special people, that you may proclaim the praises of Him who called you out of darkness into His marvelous light;",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,13,2024-03-06 22:14:20.119
700,forget your people,Psalm,45,10,"",[],"Listen, O daughter,
Consider and incline your ear;
Forget your own people also, and your father’s house",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,17,2024-03-17 02:47:29.572
760,lead me in your truth,Psalm,25,5,"",[],"Lead me in Your truth and teach me,
For You are the God of my salvation;
On You I wait all the day.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,14,2024-03-08 23:06:52.124
358,all who are thirsty,Isaiah,55,1,"","[""""]","Hey!  Everyone who thirsts!  Come to the waters and he who has no money, come buy and eat.  Yes, come buy wine and milk without money and without price.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,64,2024-03-11 21:41:51.995
838,Let all that you do be done with love,1 Corinthians,16,14,"",[],Let all that you do be done with love.,t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
703,His most precious treasure / Ex,Exodus,19,5,"","[""Precious ""]","Now therefore, if you will indeed obey My voice and keep My covenant, then you shall be a special treasure to Me above all people; for all the earth is Mine.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,7,2024-03-18 21:09:10.403
382,awake awake,Isaiah,51,9,"",[],"Awake, awake, put on strength, O arm of the Lord! Awake as in the ancient days, In the generations of old. Are You not the arm that cut Rahab apart, And wounded the serpent?",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,14,2024-03-08 23:55:10.896
278,edifies himself,1 Corinthians,14,4,"","[""""]","He who speaks in a tongue edifies himself, but he who prophecies edifies the church",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,35,2024-02-15 13:19:39.146
643,favor in eyes of God and men Joe,Genesis,39,21,"","[""Favor""]","But the LORD was with Joseph and showed him mercy, and He gave him favor in the sight of the keeper of the prison.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,1,2024-03-14 11:25:00.742
535,you won’t fit in,John,15,19,"","[""Outside""]","If you were of the world, the world would love its own. Yet because you are not of the world, but I chose you out of the world, therefore the world hates you.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-18 21:09:34.213
764,He gives His beloved sleep,Psalm,127,2,"",[],"It is vain for you to rise up early,
To sit up late,
To eat the bread of sorrows;
For so He gives His beloved sleep.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,12,2024-03-08 23:04:08.377
444,what i see / my father doing,John,5,19,"","[""Works""]","Then Jesus answered and said to them, “Most assuredly, I say to you, the Son can do nothing of Himself, but what He sees the Father do; for whatever He does, the Son also does in like manner.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,30,2024-03-20 12:55:48.504
423,greet the brothers,1 Thessalonians,5,26,"",[],Greet all the brethren with a holy hug.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,33,2024-03-04 00:47:44.885
645,favor in eyes of God and men Sam,1 Samuel,2,26,"","[""Favor"",""Training""]","And the child Samuel grew in stature, and in favor both with the LORD and men",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,15,2024-03-15 12:22:31.631
839,walk by faith / not by sight,2 Corinthians,5,7,"",[],"For we walk by faith, not by sight.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
840,I have been crucified with Christ,Galatians,2,20,"",[],"I have been crucified with Christ; it is no longer I who live, but Christ lives in me; and the life which I now live in the flesh I live by faith in the Son of God, who loved me and gave Himself for me.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
841,For by grace you have been saved through faith,Ephesians,2,8,-9,[],"For by grace you have been saved through faith, and that not of yourselves; it is the gift of God, not of works, lest anyone should boast.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
763,Return to your rest / O my soul,Psalm,116,7,"",[],"Return to your rest, O my soul,
For the LORD has dealt bountifully with you.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,1,2024-03-17 14:22:11.369
759,keep me from presumptuous sins,Psalm,19,13,"",[],"Keep back Your servant also from presumptuous sins;
Let them not have dominion over me.
Then I shall be blameless,
And I shall be innocent of great transgression",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-18 21:09:16.968
387,don't shrink back,Hebrews,10,39,"","[""Competition "",""Courage "",""Stare Down ""]","But we are not of those who draw back to perdition, but of those who believe to the saving of the soul.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,36,2024-02-16 23:04:57.399
501,get your brothers fired up,Hebrews,10,24,"","[""Brotherhood"",""Encouragement"",""Works""]","And let us consider one another in order to stir up love and good works,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,13,2024-03-06 15:16:02.349
762,You  hold my eyelids open,Psalm,77,4,"",[],"You hold my eyelids open;
I am so troubled that I cannot speak.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,9,2024-02-25 20:45:56.79
842,I can do all things through Christ who strengthens me,Philippians,4,13,"",[],I can do all things through Christ who strengthens me.,t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
843,for God has not given us a spirit of fear,2 Timothy,1,7,"",[],"For God has not given us a spirit of fear, but of power and of love and of a sound mind.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
844,faith is the substance of things hoped for,Hebrews,11,1,"",[],"Now faith is the substance of things hoped for, the evidence of things not seen.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
845,"My brethren, count it all joy when you fall into various trials",James,1,2,-4,[],"My brethren, count it all joy when you fall into various trials, knowing that the testing of your faith produces patience. But let patience have its perfect work, that you may be perfect and complete, lacking nothing.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
846,"casting all your care upon Him, for He cares for you",1 Peter,5,7,"",[],"casting all your care upon Him, for He cares for you.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
847,There is no fear in love but perfect love casts out fear,1 John,4,18,"",[],"There is no fear in love; but perfect love casts out fear, because fear involves torment. But he who fears has not been made perfect in love.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
848,And God will wipe away every tear from their eyes,Revelation,21,4,"",[],"And God will wipe away every tear from their eyes; there shall be no more death, nor sorrow, nor crying. There shall be no more pain, for the former things have passed away.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
647,favor in eyes of God and men Jesus ,Luke,2,52,"",[],"And Jesus increased in wisdom and stature, and in favor with God and men.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,18,2024-03-15 11:00:38.906
616,show affection,Romans,12,10,"",[],"Be kindly affectionate to one another with brotherly love, in honor giving preference to one another;",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,5,2024-03-20 12:55:12.795
269,citizenship in heaven,Philippians,3,20,"","[""Brotherhood"",""Redemption""]","For our citizenship is in heaven, from which we also eagerly await for the savior, the Lord Jesus Christ.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,54,2024-03-01 23:08:47.309
342,another helper,John,14,16,-17,"[""""]","And I will ask the Father and He will give you another helper that He may abide with you forever -- the Spirit of truth, whom the world cannot receive, because it neither sees Him nor knows Him.  But you know Him, for He dwells with you and will be in you.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,42,2024-03-08 13:30:03.731
853,"",Hosea,11,10,"",[],"They shall walk after the LORD.
He will roar like a lion.
When He roars,
Then His sons shall come trembling from the west;",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,7,2024-03-08 23:53:37.878
751,He gathers the outsiders,Isaiah,56,8,"",[],"The Lord GOD, who gathers the outcasts of Israel, says,
“Yet I will gather to him
Others besides those who are gathered to him.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,12,2024-03-08 22:44:40.58
858,plants and pillars,Psalm,144,12,"",[],"That our sons may be as plants grown up in their youth;
That our daughters may be as pillars,
Sculptured in palace style;",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,8,2024-03-17 14:22:16.206
732,let not your hearts be troubled,John,14,27,"",[],"Peace I leave with you, My peace I give to you; not as the world gives do I give to you. Let not your heart be troubled, neither let it be afraid.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,1,2024-02-13 19:41:50.492
849,"",Haggai,2,6,-9,[],"For thus says the LORD of hosts Once more (it is a little while) I will shake heaven and earth, the sea and dry land;
and I will shake all nations, and they shall come to the Desire of All Nations, and I will fill this temple with glory, says the LORD of hosts. The silver is Mine, and the gold is Mine, says the LORD of hosts. The glory of this latter temple shall be greater than the former, says the LoRD of hosts. 'And in this place I will give peace, says the LORD of hosts.""",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-11 22:05:19.373
268,anti-thirst,John,7,38,"","[""Thirst""]","He who believes in Me, as the scripture has said, out of his heart will flow rivers of living water.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,22,2024-03-04 15:22:49.176
648,favor in eyes of God and men Rom,Romans,14,18,"",[],For he who serves Christ in these things is acceptable to God and approved by men.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,13,2024-03-04 00:35:46.333
851,"",Psalm,147,10,-11,[],"He does not delight in the strength of the horse;
He takes no pleasure in the legs of a man. The LORD takes pleasure in those who fear Him,
In those who hope in His mercy.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,4,2024-03-08 00:42:09.698
854,"",1 Samuel,15,23,"",[],"For rebellion is as the sin of witchcraft,
And stubbornness is as iniquity and idolatry.
Because you have rejected the word of the LORD,
He also has rejected you from being king.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,6,2024-03-17 18:42:02.641
515,freedom to the prisoners / Is,Isaiah,61,1,"","[""Freedom"",""Prisoner""]","The Spirit of the Lord GOD is upon Me,
Because the LORD has anointed Me
To preach good tidings to the poor;
He has sent Me to heal the brokenhearted,
To proclaim liberty to the captives,
And the opening of the prison to those who are bound;",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,11,2024-03-06 12:19:05.826
622,You are the light of the world,Matthew,5,14,"",[],You are the light of the world. A city that is set on a hill cannot be hidden.,t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,12,2024-02-18 14:33:05.623
568,shaken to be / unshakable ,Hebrews,12,26,-28,"[""Training"",""Trouble""]","whose voice then shook the earth; but now He has promised, saying, “Yet once more I shake not only the earth, but also heaven.”
Now this, “Yet once more,” indicates the removal of those things that are being shaken, as of things that are made, that the things which cannot be shaken may remain.
Therefore, since we are receiving a kingdom which cannot be shaken, let us have grace, by which we may serve God acceptably with reverence and godly fear.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,5,2024-03-09 20:04:23.187
863,can these bones live?,Ezekiel,37,3,"",[],"And He said to me, “Son of man, can these bones live?” So I answered, “O Lord GOD, You know.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-20 01:45:47.797
855,"",Matthew,7,3,"",[],"And why do you look at the speck in your brother’s eye, but do not consider the plank in your own eye?",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,1,2024-03-09 00:03:56.872
612,sins remembered no more / OT,Jeremiah,31,34,"",[],"OT No more shall every man teach his neighbor, and every man his brother, saying, ‘Know the LORD,’ for they all shall know Me, from the least of them to the greatest of them, says the LORD. For I will forgive their iniquity, and their sin I will remember no more.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,5,2024-03-13 12:52:50.368
862,feet upon the rock ,Psalm,40,2,"",[],"He also brought me up out of a horrible pit,
Out of the miry clay,
And set my feet upon a rock,
And established my steps.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-20 17:00:22.61
480,wake the mighty men,Joel,3,9,"","[""Brotherhood"",""Fighting"",""Strength""]","Proclaim this among the nations:
“Prepare for war!
Wake up the mighty men,
Let all the men of war draw near,
Let them come up.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,30,2024-03-10 22:45:37.287
852,"",Joel,3,16,"",[],"The LORD also will roar from Zion,
And utter His voice from Jerusalem;
The heavens and earth will shake;
But the LORD will be a shelter for His people,
And the strength of the children of Israel.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,7,2024-03-20 17:02:35.986
864,assume they are better than you,Philippians,2,3,"",[],"Let nothing be done through selfish ambition or conceit, but in lowliness of mind let each esteem others better than himself.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,1,2024-03-20 13:05:26.636
856,sound of rain,1 Kings,18,41,"",[],"Then Elijah said to Ahab, “Go up, eat and drink; for there is the sound of abundance of rain.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,1,2024-03-17 13:36:41.122
861,my peace I give you,John,14,27,"",[],"Peace I leave with you, My peace I give to you; not as the world gives do I give to you. Let not your heart be troubled, neither let it be afraid.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,1,2024-03-17 18:42:17.999
860,eyes of your heart ,Ephesians,1,18,"",[],"the eyes of your understanding being enlightened; that you may know what is the hope of His calling, what are the riches of the glory of His inheritance in the saints,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,7,2024-03-18 11:35:03.17
857,trouble -> character -> hope,Romans,5,3,-4,[],"And not only that, but we also glory in tribulations, knowing that tribulation produces perseverance;
4 and perseverance, character; and character, hope.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-20 12:55:17.289
650,smell of life and death,2 Corinthians,2,15,-16,[],"For we are to God the fragrance of Christ among those who are being saved and among those who are perishing. To the one we are the aroma of death leading to death, and to the other the aroma of life leading to life. And who is sufficient for these things?",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,1,2024-03-20 22:26:43.293
865,love is not easily angered ,1 Corinthians,13,5,"",[],"does not behave rudely, does not seek its own, is not provoked, thinks no evil;",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,2024-03-20 22:33:18.411
701,the king will desire your beauty,Psalm,45,11,"",[],"So the King will greatly desire your beauty;
Because He is your Lord, worship Him.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,15,2024-03-03 20:43:07.218
866,do not provoke your children,Ephesians,6,4,"",[],"And you, fathers, do not provoke your children to wrath, but bring them up in the training and admonition of the Lord.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
542,he is like a tree,Psalm,1,3,"",[],"He shall be like a tree
Planted by the rivers of water,
That brings forth its fruit in its season,
Whose leaf also shall not wither;
And whatever he does shall prosper.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,21,2024-03-07 22:21:48.655
883,my sheep hear my voice ,John,10,27,"",[],"My sheep hear My voice, and I know them, and they follow Me.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
873,fear Him who is able to destroy ,Matthew,10,28,"",[],And do not fear those who kill the body but cannot kill the soul. But rather fear Him who is able to destroy both soul and body in hell.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
874,do not fear / sparrows,Matthew,10,31,"",[],Do not fear therefore; you are of more value than many sparrows.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
624,Go therefore and make disciples of all the nations,Matthew,28,19,-20,[],"Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age.” Amen.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,13,2024-02-20 02:43:11.903
867,I am the righteousness of God,2 Corinthians,5,21,"",[],"For He made Him who knew no sin to be sin for us, that we might become the righteousness of God in Him.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
884,kill steal destroy ,John,10,10,"",[],"The thief does not come except to steal, and to kill, and to destroy. I have come that they may have life, and that they may have it more abundantly.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
888,"",Ephesians,6,18,"",[],"praying always with all prayer and supplication in the Spirit, being watchful to this end with all perseverance and supplication for all the saints—",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
869,young lions roar,Genesis,102,21,"",[],"The young lions roar after their prey,
And seek their food from God.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
767,not ashamed to call them brothers ,Hebrews,2,11,"",[],"For both He who sanctifies and those who are being sanctified are all of one, for which reason He is not ashamed to call them brethren,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,3,2024-03-17 14:27:01.398
868,young lions roar,Genesis,102,21,"",[],"The young lions roar after their prey,
And seek their food from God.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
870,can’t be snatched,John,10,28,"",[],"And I give them eternal life, and they shall never perish; neither shall anyone snatch them out of My hand.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
765,who call good evil,Isaiah,5,20,"",[],"Woe to those who call evil good, and good evil;
Who put darkness for light, and light for darkness;
Who put bitter for sweet, and sweet for bitter!",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,16,2024-03-09 00:05:04.951
885,At peace with maker ,Isaiah,45,9,"",[],"Woe to him who strives with his Maker!
Let the potsherd strive with the potsherds of the earth!
Shall the clay say to him who forms it, ‘What are you making?’
Or shall your handiwork say, ‘He has no hands’?",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
886,Is the dead cannot praise you,Isaiah,38,18,-20,[],"For Sheol cannot thank You,
Death cannot praise You;
Those who go down to the pit cannot hope for Your truth.
The living, the living man, he shall praise You,
As I do this day;
The father shall make known Your truth to the children.
“The LORD was ready to save me;
Therefore we will sing my songs with stringed instruments
All the days of our life, in the house of the LORD.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
887,"Ps dead do not praise the LORD,",Psalm,115,17,-18,[],"The dead do not praise the LORD,
Nor any who go down into silence.
But we will bless the LORD
From this time forth and forevermore.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
769,all will know,John,13,35,"",[],"By this all will know that you are My disciples, if you have love for one another.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-12 21:29:50.773
875,rebuild the ancient ruins,Isaiah,61,4,"",[],"And they shall rebuild the old ruins,
They shall raise up the former desolations,
And they shall repair the ruined cities,
The desolations of many generations.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
878,man of war,Exodus,15,3,"",[],"The LORD is a man of war;
The LORD is His name.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
876,young men lie slain in the streets,Lamentations,2,21,"",[],"Young and old lie
On the ground in the streets;
My virgins and my young men
Have fallen by the sword;
You have slain them in the day of Your anger,
You have slaughtered and not pitied.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
614,though he kill me,Job,13,15,"",[],"Though He slay me, yet will I trust Him.
Even so, I will defend my own ways before Him.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,14,2024-03-11 21:59:13.239
871,knit together in love,Colossians,2,2,"",[],"that their hearts may be encouraged, being knit together in love, and attaining to all riches of the full assurance of understanding, to the knowledge of the mystery of God, both of the Father andfn of Christ,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,1,2024-03-17 18:40:42.085
879,one Dad,Matthew,23,9,"",[],"Do not call anyone on earth your father; for One is your Father, He who is in heaven.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
880,distress debt discontent ,1 Samuel,22,2,"",[],"And everyone who was in distress, everyone who was in debt, and everyone who was discontented gathered to him. So he became captain over them. And there were about four hundred men with him.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
